,Company_link,company_name,flag
3006,/company/MICROPRO,MICROPRO,1
3008,/company/MIDINDIA,MIDINDIA,1
3019,/company/MILTON,MILTON,1
3022,/company/MINDACORP,MINDACORP,1
3023,/company/MINDPOOL,MINDPOOL,1
3024,/company/MINDTECK,MINDTECK,1
3029,/company/MIRCELECTR,MIRCELECTR,1
3030,/company/MIRZAINT,MIRZAINT,1
3033,/company/MIDHANI,MIDHANI,1
3036,/company/MITCON,MITCON,1
3039,/company/MITTAL,MITTAL,1
3042,/company/MKPL,MKPL,1
3049,/company/MMFL,MMFL,1
3051,/company/MMP,MMP,1
3052,/company/MMTC,MMTC,1
3059,/company/MODINSULAT,MODINSULAT,1
3063,/company/MODIRUBBER,MODIRUBBER,1
3066,/company/MODIPON,MODIPON,1
3067,/company/MODISONLTD,MODISONLTD,1
3070,/company/MHHL,MHHL,1
3071,/company/MOHITIND,MOHITIND,1
3074,/company/MOHOTAIND,MOHOTAIND,1
3076,/company/MOIL,MOIL,1
3077,/company/MOKSH,MOKSH,1
3078,/company/MOLDTKPAC,MOLDTKPAC,1
3079,/company/MOLDTECH,MOLDTECH,1
3081,/company/MONARCH,MONARCH,1
3089,/company/MONTECARLO,MONTECARLO,1
3092,/company/MORARJEE,MORARJEE,1
3094,/company/MOREPENLAB,MOREPENLAB,1
3098,/company/MOS,MOS,1
3100,/company/MSUMI,MSUMI,1
3103,/company/MOTILALOFS,MOTILALOFS,1
3106,/company/MOXSH,MOXSH,1
3111,/company/MPHASIS,MPHASIS,1
3112,/company/MATHPLATT,MATHPLATT,1
3113,/company/MILTONPLAS,MILTONPLAS,1
3114,/company/VISESHINFO,VISESHINFO,1
3115,/company/MPSLTD,MPSLTD,1
3118,/company/MRF,MRF,1
3121,/company/MRO-TEK,MRO-TEK,1
3123,/company/BECTORFOOD,BECTORFOOD,1
3126,/company/MSPL,MSPL,1
3128,/company/MSTCLTD,MSTCLTD,1
3129,/company/MTEDUCARE,MTEDUCARE,1
3130,/company/MTARTECH,MTARTECH,1
3134,/company/MUFIN,MUFIN,1
3135,/company/MUKANDLTD,MUKANDLTD,1
3136,/company/MUKATPIPE,MUKATPIPE,1
3141,/company/MUKTAARTS,MUKTAARTS,1
3143,/company/MCX,MCX,1
3149,/company/MUNJALAU,MUNJALAU,1
3150,/company/MUNJALSHOW,MUNJALSHOW,1
3154,/company/MURUDCERA,MURUDCERA,1
3155,/company/RADIOCITY,RADIOCITY,1
3156,/company/MUTHOOTCAP,MUTHOOTCAP,1
3157,/company/MUTHOOTFIN,MUTHOOTFIN,1
3162,/company/MYSORPETRO,MYSORPETRO,1
3165,/company/NBIFIN,NBIFIN,1
3168,/company/NACLIND,NACLIND,1
3169,/company/NDGL,NDGL,1
3172,/company/NAGAFERT,NAGAFERT,1
3175,/company/NAGREEKCAP,NAGREEKCAP,1
3176,/company/NAGREEKEXP,NAGREEKEXP,1
3177,/company/NAHARCAP,NAHARCAP,1
3179,/company/NAHARINDUS,NAHARINDUS,1
3180,/company/NAHARPOLY,NAHARPOLY,1
3181,/company/NAHARSPING,NAHARSPING,1
3184,/company/NGIL,NGIL,1
3188,/company/NSIL,NSIL,1
3194,/company/NDL,NDL,1
3195,/company/JAIPURKURT,JAIPURKURT,1
3199,/company/NH,NH,1
3202,/company/NARMADA,NARMADA,1
3204,/company/SHAWGELTIN,SHAWGELTIN,1
3207,/company/NATCOPHARM,NATCOPHARM,1
3208,/company/NATHBIOGEN,NATHBIOGEN,1
3210,/company/NATIONALUM,NATIONALUM,1
3213,/company/NFL,NFL,1
3216,/company/NOL,NOL,1
3217,/company/NATPEROXID,NATPEROXID,1
3230,/company/NAVA,NAVA,1
3233,/company/NAVINFLUOR,NAVINFLUOR,1
3234,/company/NAVKARCORP,NAVKARCORP,1
3236,/company/NAVNETEDUL,NAVNETEDUL,1
3242,/company/NAZARA,NAZARA,1
3244,/company/NBCC,NBCC,1
3246,/company/NCC,NCC,1
3247,/company/NCLIND,NCLIND,1
3251,/company/NDLVENTURE,NDLVENTURE,1
3252,/company/NDRAUTO,NDRAUTO,1
3256,/company/NECLIFE,NECLIFE,1
3271,/company/NELCAST,NELCAST,1
3272,/company/NELCO,NELCO,1
3278,/company/NEOGEN,NEOGEN,1
3280,/company/NESCO,NESCO,1
3281,/company/NESTLEIND,NESTLEIND,1
3286,/company/NETWEB,NETWEB,1
3287,/company/NETWORK18,NETWORK18,1
3288,/company/NPST,NPST,1
3289,/company/NEULANDLAB,NEULANDLAB,1
3292,/company/NDTV,NDTV,1
3299,/company/NEWGEN,NEWGEN,1
3300,/company/NEWJAISA,NEWJAISA,1
3302,/company/NEXTMEDIA,NEXTMEDIA,1
3305,/company/NGLFINE,NGLFINE,1
3308,/company/NHPC,NHPC,1
3312,/company/NIDAN,NIDAN,1
3320,/company/NIITMTS,NIITMTS,1
3321,/company/NIITLTD,NIITLTD,1
3325,/company/NILAINFRA,NILAINFRA,1
3326,/company/NILASPACES,NILASPACES,1
3329,/company/NILKAMAL,NILKAMAL,1
3332,/company/NINSYS,NINSYS,1
3334,/company/NAM-INDIA,NAM-INDIA,1
3335,/company/NIRAJ,NIRAJ,1
3338,/company/NIRLON,NIRLON,1
3340,/company/NIRMAN,NIRMAN,1
3344,/company/NITCO,NITCO,1
3346,/company/NITINSPIN,NITINSPIN,1
3347,/company/NITIRAJ,NITIRAJ,1
3348,/company/KERALACHEM,KERALACHEM,1
3353,/company/NKIND,NKIND,1
3355,/company/NLCINDIA,NLCINDIA,1
3356,/company/NMDC,NMDC,1
3357,/company/NSLNISP,NSLNISP,1
3359,/company/NOCIL,NOCIL,1
3360,/company/NOIDATOLL,NOIDATOLL,1
3362,/company/NORBTEAEXP,NORBTEAEXP,1
3365,/company/NECCLTD,NECCLTD,1
3373,/company/NOVAIRNSTL,NOVAIRNSTL,1
3375,/company/NOVARTIND,NOVARTIND,1
3380,/company/NRAIL,NRAIL,1
3381,/company/NRBBEARING,NRBBEARING,1
3382,/company/NIBL,NIBL,1
3385,/company/NTPC,NTPC,1
3387,/company/NUCLEUS,NUCLEUS,1
3389,/company/NRL,NRL,1
3390,/company/NURECA,NURECA,1
3393,/company/NUVAMA,NUVAMA,1
3394,/company/NUVOCO,NUVOCO,1
3398,/company/OBEROIRLTY,OBEROIRLTY,1
3406,/company/ONGC,ONGC,1
3407,/company/OILCOUNTUB,OILCOUNTUB,1
3408,/company/OIL,OIL,1
3413,/company/OLECTRA,OLECTRA,1
3420,/company/OMINFRAL,OMINFRAL,1
3424,/company/OMAXAUTO,OMAXAUTO,1
3425,/company/OMAXE,OMAXE,1
3428,/company/OMFURN,OMFURN,1
3432,/company/OMKARCHEM,OMKARCHEM,1
3437,/company/ONDOOR,ONDOOR,1
3439,/company/ONEPOINT,ONEPOINT,1
3440,/company/PAYTM,PAYTM,1
3441,/company/OLIL,OLIL,1
3442,/company/ONELIFECAP,ONELIFECAP,1
3444,/company/ONMOBILE,ONMOBILE,1
3446,/company/ONWARDTEC,ONWARDTEC,1
3449,/company/OPTIEMUS,OPTIEMUS,1
3451,/company/OFSS,OFSS,1
3452,/company/ORBTEXP,ORBTEXP,1
3455,/company/ORCHPHARMA,ORCHPHARMA,1
3459,/company/ORIANA,ORIANA,1
3460,/company/ORICONENT,ORICONENT,1
3461,/company/ORIENTBELL,ORIENTBELL,1
3463,/company/ORIENTCEM,ORIENTCEM,1
3464,/company/ORIENTCER,ORIENTCER,1
3465,/company/ORIENTELEC,ORIENTELEC,1
3467,/company/GREENPOWER,GREENPOWER,1
3469,/company/ORIENTPPR,ORIENTPPR,1
3470,/company/ORIENTLTD,ORIENTLTD,1
3473,/company/OAL,OAL,1
3474,/company/OCCL,OCCL,1
3475,/company/ORIENTHOT,ORIENTHOT,1
3477,/company/ORIENTALTL,ORIENTALTL,1
3478,/company/OBCL,OBCL,1
3483,/company/ORTEL,ORTEL,1
3484,/company/ORTINLAB,ORTINLAB,1
3486,/company/OSIAHYPER,OSIAHYPER,1
3489,/company/OSWALAGRO,OSWALAGRO,1
3490,/company/OSWALGREEN,OSWALGREEN,1
3500,/company/PACIFICIND,PACIFICIND,1
3505,/company/PADMALAYAT,PADMALAYAT,1
3508,/company/PAEL,PAEL,1
3510,/company/PAGEIND,PAGEIND,1
3511,/company/PAISALO,PAISALO,1
3512,/company/PAKKA,PAKKA,1
3513,/company/PALASHSECU,PALASHSECU,1
3517,/company/PALREDTEC,PALREDTEC,1
3519,/company/SRGINFOTEC,SRGINFOTEC,1
3521,/company/PANACEABIO,PANACEABIO,1
3522,/company/PANACHE,PANACHE,1
3524,/company/PANAMAPET,PANAMAPET,1
3525,/company/PANCARBON,PANCARBON,1
3526,/company/LAKHNNATNL,LAKHNNATNL,1
3527,/company/PANCHMSTEL,PANCHMSTEL,1
3529,/company/PANCHSHEEL,PANCHSHEEL,1
3538,/company/PANSARI,PANSARI,1
3540,/company/PANYAMCEM,PANYAMCEM,1
3542,/company/PAR,PAR,1
3543,/company/PARADEEP,PARADEEP,1
3544,/company/PARAGMILK,PARAGMILK,1
3546,/company/PARAGON,PARAGON,1
3547,/company/PARACABLES,PARACABLES,1
3551,/company/PARAS,PARAS,1
3552,/company/PARASPETRO,PARASPETRO,1
3554,/company/PDPL,PDPL,1
3556,/company/PARIN,PARIN,1
3565,/company/PARSVNATH,PARSVNATH,1
3567,/company/PARTYCRUS,PARTYCRUS,1
3570,/company/PASHUPATI,PASHUPATI,1
3571,/company/PASUPTAC,PASUPTAC,1
3572,/company/PASUPATSPG,PASUPATSPG,1
3573,/company/PATANJALI,PATANJALI,1
3575,/company/PATELENG,PATELENG,1
3577,/company/PATINTLOG,PATINTLOG,1
3582,/company/PATSPINLTD,PATSPINLTD,1
3587,/company/PAVNAIND,PAVNAIND,1
3588,/company/POLICYBZR,POLICYBZR,1
3589,/company/PBAINFRA,PBAINFRA,1
3591,/company/PCJEWELLER,PCJEWELLER,1
3592,/company/PCBL,PCBL,1
3594,/company/PDSL,PDSL,1
3595,/company/PROPEQUITY,PROPEQUITY,1
3597,/company/PGIL,PGIL,1
3599,/company/PEARLPOLY,PEARLPOLY,1
3604,/company/PENINLAND,PENINLAND,1
3606,/company/PENIND,PENIND,1
3607,/company/PENTAGOLD,PENTAGOLD,1
3608,/company/PENTAGON,PENTAGON,1
3612,/company/PERFECT,PERFECT,1
3616,/company/PERMAGNET,PERMAGNET,1
3617,/company/PERSISTENT,PERSISTENT,1
3618,/company/PETRONET,PETRONET,1
3619,/company/PFIZER,PFIZER,1
3621,/company/PGEL,PGEL,1
3625,/company/PHANTOMFX,PHANTOMFX,1
3628,/company/PHOENXINTL,PHOENXINTL,1
3634,/company/PIIND,PIIND,1
3636,/company/PICCADSUG,PICCADSUG,1
3638,/company/PIDILITIND,PIDILITIND,1
3639,/company/PILITA,PILITA,1
3640,/company/PILANIINVS,PILANIINVS,1
3644,/company/PIONEEREMB,PIONEEREMB,1
3648,/company/PEL,PEL,1
3649,/company/PPLPHARMA,PPLPHARMA,1
3650,/company/PITTIENG,PITTIENG,1
3651,/company/PIXTRANS,PIXTRANS,1
3656,/company/PLADAINFO,PLADAINFO,1
3657,/company/PLASTIBLEN,PLASTIBLEN,1
3660,/company/PLAZACABLE,PLAZACABLE,1
3668,/company/PNBGILTS,PNBGILTS,1
3669,/company/PNBHOUSING,PNBHOUSING,1
3671,/company/PNCINFRA,PNCINFRA,1
3676,/company/PODDARHOUS,PODDARHOUS,1
3677,/company/PODDARMENT,PODDARMENT,1
3678,/company/POKARNA,POKARNA,1
3683,/company/POLYMED,POLYMED,1
3684,/company/POLYCAB,POLYCAB,1
3685,/company/POLYCHEM,POLYCHEM,1
3691,/company/POLYPLEX,POLYPLEX,1
3697,/company/POCL,POCL,1
3698,/company/PONNIERODE,PONNIERODE,1
3702,/company/POONAWALLA,POONAWALLA,1
3706,/company/PIGL,PIGL,1
3707,/company/PFC,PFC,1
3708,/company/POWERGRID,POWERGRID,1
3710,/company/POWERMECH,POWERMECH,1
3712,/company/PPAP,PPAP,1
3724,/company/PRAGBOSIMI,PRAGBOSIMI,1
3726,/company/PRAJIND,PRAJIND,1
3727,/company/PRAENG,PRAENG,1
3729,/company/PRAKASH,PRAKASH,1
3730,/company/PPL,PPL,1
3731,/company/PRAKASHSTL,PRAKASHSTL,1
3737,/company/DIAMONDYD,DIAMONDYD,1
3744,/company/PRAXIS,PRAXIS,1
3745,/company/PRECAM,PRECAM,1
3748,/company/PRECISION,PRECISION,1
3749,/company/PRECWIRE,PRECWIRE,1
3750,/company/PRECOT,PRECOT,1
3756,/company/PREMEXPLN,PREMEXPLN,1
3758,/company/PREMIER,PREMIER,1
3759,/company/PREMIERPOL,PREMIERPOL,1
3767,/company/PRESSMN,PRESSMN,1
3770,/company/PRESTIGE,PRESTIGE,1
3772,/company/PRICOLLTD,PRICOLLTD,1
3778,/company/PFOCUS,PFOCUS,1
3782,/company/PRIMESECU,PRIMESECU,1
3785,/company/PUNALKALI,PUNALKALI,1
3786,/company/PRINCEPIPE,PRINCEPIPE,1
3788,/company/PRSMJOHNSN,PRSMJOHNSN,1
3793,/company/PRITHVISOF,PRITHVISOF,1
3794,/company/PRITI,PRITI,1
3795,/company/PRITIKAUTO,PRITIKAUTO,1
3796,/company/PRITIKA,PRITIKA,1
3797,/company/PNC,PNC,1
3798,/company/PRIVISCL,PRIVISCL,1
3801,/company/PRIYADYES,PRIYADYES,1
3805,/company/PGHL,PGHL,1
3806,/company/PGHH,PGHH,1
3811,/company/PROLIFE,PROLIFE,1
3819,/company/PROV,PROV,1
3820,/company/PROZONER,PROZONER,1
3821,/company/PRUDENT,PRUDENT,1
3822,/company/PSPPROJECT,PSPPROJECT,1
3824,/company/PFS,PFS,1
3825,/company/PTC,PTC,1
3826,/company/PTCIL,PTCIL,1
3827,/company/PTL,PTL,1
3828,/company/PDMJEPAPER,PDMJEPAPER,1
3831,/company/PULZ,PULZ,1
3832,/company/PSB,PSB,1
3833,/company/PUNJABCHEM,PUNJABCHEM,1
3834,/company/PUNJCOMMU,PUNJCOMMU,1
3835,/company/PNB,PNB,1
3838,/company/PURVA,PURVA,1
3848,/company/PVP,PVP,1
3849,/company/PVRINOX,PVRINOX,1
3851,/company/PYRAMID,PYRAMID,1
3855,/company/QMSMEDI,QMSMEDI,1
3856,/company/QUADPRO,QUADPRO,1
3858,/company/QFIL,QFIL,1
3864,/company/QUESS,QUESS,1
3868,/company/QUICKHEAL,QUICKHEAL,1
3869,/company/QUICKTOUCH,QUICKTOUCH,1
3871,/company/QUINTEGRA,QUINTEGRA,1
3872,/company/RSYSTEMS,RSYSTEMS,1
3874,/company/RPPINFRA,RPPINFRA,1
3879,/company/RACE,RACE,1
3880,/company/RILINFRA,RILINFRA,1
3882,/company/RADAAN,RADAAN,1
3883,/company/RMCL,RMCL,1
3888,/company/RADHIKAJWE,RADHIKAJWE,1
3890,/company/RADIANTCMS,RADIANTCMS,1
3892,/company/RADICO,RADICO,1
3900,/company/RVNL,RVNL,1
3901,/company/RAILTEL,RAILTEL,1
3902,/company/RAIN,RAIN,1
3903,/company/RAINBOW,RAINBOW,1
3907,/company/ROML,ROML,1
3909,/company/RAJRILTD,RAJRILTD,1
3910,/company/RAJTV,RAJTV,1
3912,/company/RAJPALAYAM,RAJPALAYAM,1
3915,/company/RAJASPETRO,RAJASPETRO,1
3920,/company/ARENTERP,ARENTERP,1
3922,/company/RAJESHEXPO,RAJESHEXPO,1
3925,/company/RCDL,RCDL,1
3929,/company/RAJMET,RAJMET,1
3935,/company/RAJRATAN,RAJRATAN,1
3936,/company/RPPL,RPPL,1
3937,/company/RAJSREESUG,RAJSREESUG,1
3939,/company/RAJVIR,RAJVIR,1
3940,/company/RALLIS,RALLIS,1
3942,/company/RAMRAT,RAMRAT,1
3944,/company/RAMAPETRO,RAMAPETRO,1
3945,/company/RAMAPHO,RAMAPHO,1
3946,/company/RAMASTEEL,RAMASTEEL,1
3947,/company/RAMAVISION,RAMAVISION,1
3950,/company/RAMCOIND,RAMCOIND,1
3952,/company/RAMCOSYS,RAMCOSYS,1
3953,/company/RAMGOPOLY,RAMGOPOLY,1
3954,/company/RKFORGE,RKFORGE,1
3955,/company/RAMKY,RAMKY,1
3960,/company/RANASUG,RANASUG,1
3963,/company/RML,RML,1
3964,/company/RBL,RBL,1
3965,/company/RANEENGINE,RANEENGINE,1
3966,/company/RANEHOLDIN,RANEHOLDIN,1
3976,/company/RCF,RCF,1
3978,/company/RATEGAIN,RATEGAIN,1
3985,/company/RATNAMANI,RATNAMANI,1
3986,/company/RATNAVEER,RATNAVEER,1
3987,/company/RTNINDIA,RTNINDIA,1
3988,/company/RTNPOWER,RTNPOWER,1
3990,/company/RAVALSUGAR,RAVALSUGAR,1
3991,/company/RKDL,RKDL,1
3993,/company/RVHL,RVHL,1
3998,/company/RAYMOND,RAYMOND,1
4000,/company/RBLBANK,RBLBANK,1
4001,/company/RBMINFRA,RBMINFRA,1
4012,/company/RECLTD,RECLTD,1
4013,/company/REDINGTON,REDINGTON,1
4014,/company/REDTAPE,REDTAPE,1
4016,/company/REFEX,REFEX,1
4021,/company/REGENCERAM,REGENCERAM,1
4027,/company/RELAXO,RELAXO,1
4028,/company/RELIABLE,RELIABLE,1
4030,/company/RELCAPITAL,RELCAPITAL,1
4031,/company/RELCHEMQ,RELCHEMQ,1
4032,/company/RCOM,RCOM,1
4034,/company/RHFL,RHFL,1
4035,/company/RIIL,RIIL,1
4036,/company/RELIANCE,RELIANCE,1
4038,/company/RELINFRA,RELINFRA,1
4040,/company/RNAVAL,RNAVAL,1
4042,/company/RPOWER,RPOWER,1
4045,/company/RELIGARE,RELIGARE,1
4048,/company/REMSONSIND,REMSONSIND,1
4049,/company/REMUS,REMUS,1
4050,/company/RGL,RGL,1
4052,/company/REPCOHOME,REPCOHOME,1
4053,/company/REPRO,REPRO,1
4058,/company/RESPONIND,RESPONIND,1
4059,/company/RBA,RBA,1
4063,/company/REXPIPES,REXPIPES,1
4068,/company/RHIM,RHIM,1
4072,/company/RICHA,RICHA,1
4075,/company/RICOAUTO,RICOAUTO,1
4088,/company/RISHABH,RISHABH,1
4090,/company/RISHIPACK,RISHIPACK,1
4095,/company/RITCO,RITCO,1
4096,/company/RITEZONE,RITEZONE,1
4097,/company/RITES,RITES,1
4110,/company/RKEC,RKEC,1
4113,/company/RMDRIP,RMDRIP,1
4119,/company/RHL,RHL,1
4124,/company/ROLEXRINGS,ROLEXRINGS,1
4125,/company/ROLLT,ROLLT,1
4126,/company/ROLTA,ROLTA,1
4134,/company/ROSSARI,ROSSARI,1
4135,/company/ROSSELLIND,ROSSELLIND,1
4136,/company/ROTO,ROTO,1
4138,/company/ROUTE,ROUTE,1
4139,/company/ROXHITECH,ROXHITECH,1
4140,/company/ROYALCUSHN,ROYALCUSHN,1
4142,/company/ROHLTD,ROHLTD,1
4145,/company/RPGLIFE,RPGLIFE,1
4146,/company/RPSGVENT,RPSGVENT,1
4149,/company/RRKABEL,RRKABEL,1
4156,/company/RSSOFTWARE,RSSOFTWARE,1
4160,/company/RSWM,RSWM,1
4163,/company/RUBFILINTL,RUBFILINTL,1
4164,/company/RUCHINFRA,RUCHINFRA,1
4165,/company/RUCHIRA,RUCHIRA,1
4167,/company/REPL,REPL,1
4171,/company/RUPA,RUPA,1
4172,/company/RUSHIL,RUSHIL,1
4175,/company/SCHAND,SCHAND,1
4176,/company/S&SPOWER,S&SPOWER,1
4178,/company/SPAL,SPAL,1
4183,/company/SAAKSHI,SAAKSHI,1
4185,/company/SABEVENTS,SABEVENTS,1
4187,/company/SABAR,SABAR,1
4192,/company/SADBHAV,SADBHAV,1
4193,/company/SADBHIN,SADBHIN,1
4194,/company/SADHNANIQ,SADHNANIQ,1
4197,/company/SAFARI,SAFARI,1
4199,/company/SAGCEM,SAGCEM,1
4205,/company/SAGARDEEP,SAGARDEEP,1
4207,/company/SAH,SAH,1
4208,/company/SAHAJ,SAHAJ,1
4209,/company/SAHANA,SAHANA,1
4213,/company/SAHYADRI,SAHYADRI,1
4216,/company/KALAMANDIR,KALAMANDIR,1
4223,/company/SAKAR,SAKAR,1
4226,/company/SAKSOFT,SAKSOFT,1
4227,/company/SAKTHIFIN,SAKTHIFIN,1
4228,/company/SAKHTISUG,SAKHTISUG,1
4229,/company/SAKUMA,SAKUMA,1
4231,/company/SALSTEEL,SALSTEEL,1
4232,/company/SECL,SECL,1
4233,/company/SALASAR,SALASAR,1
4237,/company/SALONA,SALONA,1
4238,/company/SALORAINTL,SALORAINTL,1
4239,/company/SALZERELEC,SALZERELEC,1
4240,/company/SAMINDUS,SAMINDUS,1
4241,/company/SAMBANDAM,SAMBANDAM,1
4242,/company/SAMBHAAV,SAMBHAAV,1
4243,/company/SAMHI,SAMHI,1
4246,/company/SAMPANN,SAMPANN,1
4253,/company/MOTHERSON,MOTHERSON,1
4255,/company/BAKELHYLAM,BAKELHYLAM,1
4258,/company/SANCO,SANCO,1
4261,/company/SANDHAR,SANDHAR,1
4263,/company/SANDUMA,SANDUMA,1
4266,/company/SANGAMIND,SANGAMIND,1
4269,/company/SANGANI,SANGANI,1
4271,/company/SANGHIIND,SANGHIIND,1
4273,/company/SANGHVIMOV,SANGHVIMOV,1
4274,/company/SANGINITA,SANGINITA,1
4280,/company/SANOFI,SANOFI,1
4282,/company/SANSERA,SANSERA,1
4285,/company/SANWARIA,SANWARIA,1
4286,/company/SAPPHIRE,SAPPHIRE,1
4294,/company/SARDAEN,SARDAEN,1
4296,/company/SAREGAMA,SAREGAMA,1
4297,/company/SARLAPOLY,SARLAPOLY,1
4299,/company/SAROJA,SAROJA,1
4301,/company/SARTHAKIND,SARTHAKIND,1
4302,/company/SMLT,SMLT,1
4307,/company/SARVESHWAR,SARVESHWAR,1
4311,/company/SASKEN,SASKEN,1
4312,/company/SASTASUNDR,SASTASUNDR,1
4313,/company/SATINDLTD,SATINDLTD,1
4315,/company/NITESHEST,NITESHEST,1
4317,/company/SATIA,SATIA,1
4319,/company/SATIN,SATIN,1
4327,/company/SAURASHCEM,SAURASHCEM,1
4332,/company/SAVERA,SAVERA,1
4333,/company/SOTL,SOTL,1
4336,/company/SAYAJIHOTL,SAYAJIHOTL,1
4339,/company/SBC,SBC,1
4342,/company/SBFC,SBFC,1
4343,/company/SBICARD,SBICARD,1
4344,/company/SBILIFE,SBILIFE,1
4353,/company/SCHAEFFLER,SCHAEFFLER,1
4354,/company/SCHNEIDER,SCHNEIDER,1
4364,/company/SEAMECLTD,SEAMECLTD,1
4366,/company/SECMARK,SECMARK,1
4367,/company/SECURCRED,SECURCRED,1
4368,/company/SECURKLOUD,SECURKLOUD,1
4372,/company/SEJALLTD,SEJALLTD,1
4373,/company/SELMC,SELMC,1
4374,/company/SELAN,SELAN,1
4376,/company/SEMAC,SEMAC,1
4379,/company/SENCO,SENCO,1
4382,/company/SEPC,SEPC,1
4383,/company/SEQUENT,SEQUENT,1
4385,/company/SERVICE,SERVICE,1
4387,/company/SERVOTECH,SERVOTECH,1
4388,/company/SESHAPAPER,SESHAPAPER,1
4389,/company/SETCO,SETCO,1
4391,/company/SETUINFRA,SETUINFRA,1
4396,/company/SEYAIND,SEYAIND,1
4402,/company/SHK,SHK,1
4403,/company/SHAHALLOYS,SHAHALLOYS,1
4406,/company/SHAH,SHAH,1
4410,/company/SHAILY,SHAILY,1
4411,/company/SHAKTIPUMP,SHAKTIPUMP,1
4413,/company/SHALBY,SHALBY,1
4417,/company/SHALPAINTS,SHALPAINTS,1
4423,/company/SHANKARA,SHANKARA,1
4425,/company/SHANTHALA,SHANTHALA,1
4426,/company/SHANTIGEAR,SHANTIGEAR,1
4428,/company/SHANTI,SHANTI,1
4436,/company/SHARDACROP,SHARDACROP,1
4438,/company/SHARDAMOTR,SHARDAMOTR,1
4440,/company/SHRIYAMSEC,SHRIYAMSEC,1
4441,/company/SHAREINDIA,SHAREINDIA,1
4444,/company/SCML,SCML,1
4446,/company/KALYANISHP,KALYANISHP,1
4453,/company/SFL,SFL,1
4454,/company/SCPL,SCPL,1
4457,/company/SPYL,SPYL,1
4460,/company/SHEMAROO,SHEMAROO,1
4461,/company/SHERA,SHERA,1
4464,/company/SHETRON,SHETRON,1
4465,/company/SHIGAN,SHIGAN,1
4468,/company/SHILPAMED,SHILPAMED,1
4470,/company/SCI,SCI,1
4472,/company/SHIVAUM,SHIVAUM,1
4478,/company/SHIVAMILLS,SHIVAMILLS,1
4480,/company/SHIVATEX,SHIVATEX,1
4482,/company/SBCL,SBCL,1
4483,/company/SHIVALIK,SHIVALIK,1
4484,/company/SHIVAMAUTO,SHIVAMAUTO,1
4490,/company/SHOPERSTOP,SHOPERSTOP,1
4494,/company/SHRADHA,SHRADHA,1
4502,/company/SHREECEM,SHREECEM,1
4503,/company/SHREDIGCEM,SHREDIGCEM,1
4518,/company/OSWALSEEDS,OSWALSEEDS,1
4520,/company/SHPRE,SHPRE,1
4521,/company/SHREEPUSHK,SHREEPUSHK,1
4522,/company/SHRERAJSYN,SHRERAJSYN,1
4523,/company/SRPL,SRPL,1
4524,/company/SHREERAMA,SHREERAMA,1
4525,/company/RAMANEWS,RAMANEWS,1
4526,/company/RENUKA,RENUKA,1
4530,/company/TIRUPATI,TIRUPATI,1
4531,/company/SVLL,SVLL,1
4535,/company/SHREMINVIT,SHREMINVIT,1
4536,/company/SHRENIK,SHRENIK,1
4537,/company/SHREYANIND,SHREYANIND,1
4540,/company/SHREYAS,SHREYAS,1
4546,/company/SHRIDINESH,SHRIDINESH,1
4553,/company/SRIRAM,SRIRAM,1
4555,/company/SHRITECH,SHRITECH,1
4562,/company/SHRIRAMFIN,SHRIRAMFIN,1
4563,/company/SHRIPISTON,SHRIPISTON,1
4564,/company/SHRIRAMPPS,SHRIRAMPPS,1
4565,/company/PEERABASAN,PEERABASAN,1
4568,/company/SHUBHLAXMI,SHUBHLAXMI,1
4571,/company/SHUKRADIAM,SHUKRADIAM,1
4573,/company/SHYAMCENT,SHYAMCENT,1
4574,/company/SHYAMMETL,SHYAMMETL,1
4576,/company/SHYAMTEL,SHYAMTEL,1
4581,/company/SICAGEN,SICAGEN,1
4582,/company/SICALLOG,SICALLOG,1
4587,/company/SIDDHIKA,SIDDHIKA,1
4590,/company/SIEMENS,SIEMENS,1
4591,/company/SIGACHI,SIGACHI,1
4593,/company/SIGMA,SIGMA,1
4594,/company/SIGIND,SIGIND,1
4596,/company/SIKKO,SIKKO,1
4598,/company/SILINV,SILINV,1
4599,/company/SILGO,SILGO,1
4601,/company/PRASGLOFIN,PRASGLOFIN,1
4602,/company/SILLYMONKS,SILLYMONKS,1
4605,/company/SILVERTUC,SILVERTUC,1
4607,/company/SIMBHALS,SIMBHALS,1
4610,/company/SIMPLEXCAS,SIMPLEXCAS,1
4611,/company/SIMPLEXINF,SIMPLEXINF,1
4617,/company/SINDHUTRAD,SINDHUTRAD,1
4619,/company/SINGER,SINGER,1
4622,/company/SINTERCOM,SINTERCOM,1
4623,/company/SPTL,SPTL,1
4626,/company/SIRCA,SIRCA,1
4628,/company/SIS,SIS,1
4631,/company/SITINET,SITINET,1
4635,/company/SIYSIL,SIYSIL,1
4638,/company/SJS,SJS,1
4639,/company/SJVN,SJVN,1
4644,/company/SKFINDIA,SKFINDIA,1
4645,/company/SKIL,SKIL,1
4646,/company/SKIPPER,SKIPPER,1
4647,/company/SKMEGGPROD,SKMEGGPROD,1
4648,/company/SKP,SKP,1
4650,/company/SKSTEXTILE,SKSTEXTILE,1
4651,/company/SKYGOLD,SKYGOLD,1
4662,/company/SMARTLINK,SMARTLINK,1
4663,/company/SMCGLOBAL,SMCGLOBAL,1
4666,/company/SMLISUZU,SMLISUZU,1
4668,/company/SMSLIFE,SMSLIFE,1
